image,timestamp,response,pred_label,pred_conf,pred_llm_judge
knife7-chair2,2024-02-24 16:01:27,A room filled with wooden chairs.,chair,0.9999999,I
knife1-chair1,2024-02-24 16:01:29,A blurry picture of a row of red seats in a theater.,chair,0.65468764,X
knife2-bird1,2024-02-24 16:01:30,A closeup of a pair of scissors with a blue background.,knife,0.99852127,X
bottle8-elephant3,2024-02-24 16:01:31,A beer bottle is sticking out of a leather surface.,bottle,1.0,F
bottle10-clock2,2024-02-24 16:01:32,Bottle of Ouzo with numbers and clock faces on it.,bottle,0.9893735,"F, J"
keyboard3-boat1,2024-02-24 16:01:33,A colorful painting of a city skyline.,airplane,0.98653734,X
car1-chair3,2024-02-24 16:01:34,A group of blue chairs are stacked together.,chair,0.9999999,I
cat10-bear1,2024-02-24 16:01:35,"A closeup of a brown animal, possibly a cat, with its fur blurred in the background.",cat,0.98273057,H
car2-bird3,2024-02-24 16:01:43,"A car is shown in a black and white photo with a paint splatter effect. The car is parked in a parking lot, and there are no people visible in the scene. The car appears to be the main focus of the image, with its sleek design and interesting color patterns. The black and white filter adds a sense of artistic quality to the photo, while the paint splatter effect gives it a unique and visually appealing appearance. Overall, the image captures the essence of the car and its surroundings, creating an engaging and artistic representation of the scene.",car,0.999782,G
dog6-bird1,2024-02-24 16:01:44,A dog with a blue face.,dog,0.9999902,K
bottle6-knife3,2024-02-24 16:01:44,A person is standing in front of a painting.,airplane,0.83493745,X
elephant3-truck1,2024-02-24 16:01:46,A red elephant figurine is standing in front of a red background.,elephant,1.0,X
truck5-airplane2,2024-02-24 16:01:52,"A yellow vehicle is shown in a blurry, artistic image. The vehicle appears to be a bus or a truck, and it is captured in motion, giving the impression of speed and movement. The yellow color of the vehicle adds a vibrant and lively touch to the scene. The blurred and abstract nature of the image adds an interesting and creative element, making it visually appealing and engaging for the viewer.",truck,0.9480842,"T, K, G"
chair10-oven1,2024-02-24 16:02:00,"A black chair with a metal frame and a black seat is shown in a white room. The chair is positioned in front of a white wall, and there is a close-up view of the chair's legs and seat. The overall appearance of the chair is sleek and modern, with a minimalist design that emphasizes its simplicity and elegance. The white room further accentuates the chair's presence, creating a visually striking contrast between the black chair and the surrounding space. The close-up view of the chair's legs and seat provides a detailed look at the chair's construction and materials, highlighting its quality and craftsmanship.",chair,0.99999917,I
chair2-keyboard2,2024-02-24 16:02:07,"A person is standing in front of a chair with their hand on the back of the chair. The chair has several keys on it, indicating that the person may be a musician or involved in some sort of musical activity. The person appears to be wearing a tie, which suggests that they might be dressed in a formal or professional attire. The image captures the moment where the person is interacting with the chair and the keys, creating a sense of connection between the individual and their surroundings.",chair,0.99799806,X
bicycle4-airplane1,2024-02-24 16:02:15,"A bicycle is shown in a close-up shot, with its various parts and features clearly visible. The image appears to be somewhat blurry, giving it a distorted and artistic look. The bicycle is positioned in front of a white background, which further emphasizes the focus on the bike itself. The close-up perspective allows the viewer to appreciate the intricate details of the bicycle, such as its gears, pedals, and chain. Overall, the image captures the essence of a bicycle, highlighting its unique design and functionality.",bicycle,0.9999995,C
airplane3-oven1,2024-02-24 16:02:16,A black airplane is flying in the sky.,airplane,1.0,A
elephant3-oven1,2024-02-24 16:02:16,A person is standing with their legs wide apart.,airplane,0.54517263,X
car1-keyboard2,2024-02-24 16:02:17,A closeup of a black keyboard.,keyboard,1.0,M
bear6-chair1,2024-02-24 16:02:18,A blurry picture of many red seats in a stadium.,airplane,0.9183011,X
truck5-truck1,2024-02-24 16:02:19,A red truck is parked in front of a building.,truck,0.99999905,P
bottle5-truck1,2024-02-24 16:02:20,A red bottle with a red cap is sitting on a table.,bottle,1.0,F
bicycle1-bicycle3,2024-02-24 16:02:29,"A bicycle is shown in a close-up shot, with the frame and wheels visible. The bicycle is parked on a field, and there is a blurry background that adds to the artistic feel of the image. The focus on the bicycle emphasizes its presence and highlights its importance as a mode of transportation and recreation. The close-up shot allows the viewer to appreciate the details and intricacies of the bicycle's design, from the chain and pedals to the handlebars and seat. The image captures the essence of the bicycle, inviting the viewer to appreciate its beauty and functionality.",bicycle,0.9999994,C
chair3-airplane2,2024-02-24 16:02:30,"A blue chair is shown in an artistic, distorted view.",chair,0.99998784,I
truck8-dog3,2024-02-24 16:02:31,A toy truck is shown in a blurry image.,truck,0.99999213,P
airplane3-car1,2024-02-24 16:02:38,"A red and black airplane is flying through the air, surrounded by various cars in the background. The scene is colorful and abstract, with the airplane and cars seemingly melting together. The airplane appears to be the main focus of the image, as it dominates the center of the frame, while the cars are scattered around it. The overall composition creates a sense of motion and energy, as the airplane soars through the air, leaving a trail of colorful cars in its wake.",airplane,0.9999999,A
knife2-bicycle3,2024-02-24 16:02:39,A black and white picture of a dog on a chain.,dog,0.9983804,K
bird9-bear3,2024-02-24 16:02:39,A black bird is perched on a branch.,bird,0.9997286,D
truck6-knife2,2024-02-24 16:02:46,"A truck with the word ""water"" on it is shown in a close-up shot. The truck is parked on a street, and the image is painted with a water theme. The background features a blurry, artistic representation of money, giving the image a unique and creative appearance. The focus of the image is on the truck and its association with the water theme, making it an interesting and visually appealing composition.",truck,0.99648833,"T, P"
keyboard2-knife1,2024-02-24 16:02:47,A closeup of a hand with a blurry background.,airplane,0.8092965,X
bicycle5-keyboard3,2024-02-24 16:02:48,A closeup of a doorknob with a chain link pattern on it.,clock,0.5826632,X
boat4-car3,2024-02-24 16:02:49,"A red car is shown in a blurred, artistic view.",car,0.9996289,G
bottle8-keyboard3,2024-02-24 16:02:51,A close-up of a typewriter with the numbers 1 through 9 visible on the keyboard.,keyboard,0.9999589,M
chair7-knife2,2024-02-24 16:02:52,A closeup of a hand holding a wallet.,knife,0.62759864,X
bottle5-knife1,2024-02-24 16:02:58,"A closeup of a bottle with a long neck, which appears to be a water bottle, is shown. The bottle is positioned in the center of the image, and its unique design and shape are emphasized. The bottle's long neck and the way it is tilted give it an interesting and eye-catching appearance. The image is well-focused, and the bottle's details are clearly visible.",bottle,1.0,F
